ts;px;qty;tradeId;buyerOrderId;sellerOrderId;tradeTime;isMarket;eventTime
1713859194910618006;5359000;15100000000;9574481;162096134;162088345;1713859194908;False;1713859194909
1713859194910618006;5359000;22800000000;9574482;162096134;162089765;1713859194908;False;1713859194909
1713859194910618006;5360000;13500000000;9574483;162096134;162096126;1713859194908;False;1713859194909
1713859194910618006;5361000;13400000000;9574484;162096134;162096092;1713859194908;False;1713859194909
1713859194913618716;5352000;21000000000;9574485;162096119;162096136;1713859194911;True;1713859194912
1713859194913618716;5352000;60400000000;9574486;162096135;162096136;1713859194911;True;1713859194912
1713859195203894862;5352000;34500000000;9574487;162096141;162096144;1713859195202;True;1713859195203
1713859195204887082;5351000;23100000000;9574488;162096118;162096144;1713859195202;True;1713859195203
1713859195413181577;5351000;23800000000;9574489;162096118;162096148;1713859195411;True;1713859195411
1713859195413181577;5350000;34500000000;9574490;162096115;162096148;1713859195411;True;1713859195411
1713859195413181577;5349000;46900000000;9574491;162096111;162096148;1713859195411;True;1713859195411
1713859195413181577;5349000;34500000000;9574492;162096117;162096148;1713859195411;True;1713859195411
1713859195413181577;5349000;93400000000;9574493;162096147;162096148;1713859195411;True;1713859195411
1713859195413181577;5348000;57000000000;9574494;162096116;162096148;1713859195411;True;1713859195411
1713859197171198969;5355000;120000000000;9574495;162096183;162096165;1713859197169;False;1713859197169
1713859197171198969;5355000;68800000000;9574496;162096183;162096166;1713859197169;False;1713859197169
1713859197267844441;5355000;12600000000;9574497;162096187;162096166;1713859197265;False;1713859197266
1713859197267844441;5356000;35700000000;9574498;162096187;162096161;1713859197265;False;1713859197266
1713859197700619643;5341000;88300000000;9574499;162096167;162096190;1713859197698;True;1713859197699
1713859197958597252;5355000;18900000000;9574500;162096192;162096188;1713859197956;False;1713859197957
1713859198044309566;5341000;31700000000;9574501;162096167;162096193;1713859198042;True;1713859198043
1713859198044309566;5341000;155100000000;9574502;162096184;162096193;1713859198042;True;1713859198043
1713859198124194809;5342000;10500000000;9574503;162096195;162096202;1713859198122;True;1713859198122
1713859198993516978;5341000;10400000000;9574504;162096203;162096210;1713859198992;True;1713859198993
1713859199432870712;5352000;23800000000;9574505;162096212;162096199;1713859199431;False;1713859199431
1713859199432870712;5352000;57600000000;9574506;162096212;162096200;1713859199431;False;1713859199431
1713859199432870712;5353000;38600000000;9574507;162096212;162096198;1713859199431;False;1713859199431
1713859199432870712;5354000;19000000000;9574508;162096212;162096194;1713859199431;False;1713859199431
1713859199432870712;5354000;49800000000;9574509;162096212;162096204;1713859199431;False;1713859199431
1713859199783699579;5342000;17100000000;9574510;162096216;162096221;1713859199782;True;1713859199782
1713859200943936394;5345000;11500000000;9574511;162096228;162096231;1713859200942;True;1713859200942
1713859200962803049;5352000;15600000000;9574512;162096236;162096223;1713859200956;False;1713859200957
1713859201660968516;5346000;11500000000;9574513;162096232;162096243;1713859201657;True;1713859201658
1713859201660968516;5346000;70000000000;9574514;162096238;162096243;1713859201657;True;1713859201658
1713859201660968516;5345000;70000000000;9574515;162096228;162096243;1713859201657;True;1713859201658
1713859201660968516;5344000;35300000000;9574516;162096227;162096243;1713859201657;True;1713859201658
1713859201695439620;5352000;6200000000;9574517;162096246;162096223;1713859201692;False;1713859201693
1713859201695439620;5352000;46000000000;9574518;162096246;162096234;1713859201692;False;1713859201693
1713859201695439620;5353000;34500000000;9574519;162096246;162096217;1713859201692;False;1713859201693
1713859201695439620;5355000;62500000000;9574520;162096246;162096188;1713859201692;False;1713859201693
1713859201695439620;5356000;12200000000;9574521;162096246;162096242;1713859201692;False;1713859201693
1713859202320968220;5345000;81500000000;9574522;162096251;162096253;1713859202318;True;1713859202319
1713859202320968220;5344000;84700000000;9574523;162096227;162096253;1713859202318;True;1713859202319
1713859202320968220;5343000;17100000000;9574524;162096222;162096253;1713859202318;True;1713859202319
1713859202320968220;5343000;4900000000;9574525;162096224;162096253;1713859202318;True;1713859202319
1713859203300568775;5344000;12300000000;9574526;162096268;162096273;1713859203298;True;1713859203299
1713859203300568775;5344000;9900000000;9574527;162096269;162096273;1713859203298;True;1713859203299
1713859203300568775;5343000;9900000000;9574528;162096260;162096273;1713859203298;True;1713859203299
1713859203300568775;5342000;89400000000;9574529;162096257;162096273;1713859203298;True;1713859203299
1713859203640699617;5341000;11800000000;9574530;162096249;162096283;1713859203638;True;1713859203639
1713859203710569758;5341000;15200000000;9574531;162096249;162096284;1713859203709;True;1713859203710
1713859203711536846;5340000;171600000000;9574532;162096164;162096284;1713859203709;True;1713859203710
1713859205192600011;5337000;120000000000;9574533;162096293;162096302;1713859205191;True;1713859205192
1713859205193662344;5336000;66800000000;9574534;162095974;162096302;1713859205191;True;1713859205192
1713859205420584325;5337000;11300000000;9574535;162096304;162096310;1713859205418;True;1713859205419
1713859205747832744;5337000;37600000000;9574536;162096304;162096312;1713859205743;True;1713859205746
1713859207018885792;5337000;11400000000;9574537;162096304;162096322;1713859207017;True;1713859207017
1713859207065606870;5337000;58900000000;9574538;162096304;162096326;1713859207063;True;1713859207064
1713859207621575002;5345000;25400000000;9574539;162096333;162096331;1713859207619;False;1713859207620
1713859207739384808;5337000;800000000;9574540;162096304;162096334;1713859207734;True;1713859207737
1713859207739384808;5336000;9900000000;9574541;162095974;162096334;1713859207734;True;1713859207737
1713859210740788530;5336000;15200000000;9574542;162095974;162096345;1713859210738;True;1713859210739
1713859211450875934;5336000;10800000000;9574543;162095974;162096347;1713859211449;True;1713859211449
1713859212053467963;5336000;185800000000;9574544;162095974;162096351;1713859212051;True;1713859212052
1713859212335561082;5336000;186800000000;9574545;162095974;162096353;1713859212333;True;1713859212333
1713859212961725258;5336000;12300000000;9574546;162095974;162096354;1713859212959;True;1713859212960
1713859214022613855;5336000;187400000000;9574547;162095974;162096360;1713859214020;True;1713859214021
1713859214638936834;5336000;48600000000;9574548;162095974;162096361;1713859214636;True;1713859214637
1713859214711472302;5336000;25800000000;9574549;162095974;162096363;1713859214709;True;1713859214710
1713859214874869691;5336000;185800000000;9574550;162095974;162096364;1713859214872;True;1713859214873
1713859215042706702;5336000;13100000000;9574551;162095974;162096365;1713859215039;True;1713859215041
1713859215906971108;5336000;13700000000;9574552;162095974;162096370;1713859215904;True;1713859215905
1713859216153764558;5336000;187400000000;9574553;162095974;162096372;1713859216152;True;1713859216152
1713859217329169158;5336000;169800000000;9574554;162095974;162096380;1713859217323;True;1713859217328
1713859217329169158;5335000;15100000000;9574555;162096139;162096380;1713859217323;True;1713859217328
1713859217329169158;5333000;900000000;9574556;162096376;162096380;1713859217323;True;1713859217328
1713859218297422723;5333000;185300000000;9574557;162096376;162096398;1713859218296;True;1713859218297
1713859218366758163;5333000;18100000000;9574558;162096376;162096399;1713859218365;True;1713859218366
1713859218843667704;5340000;10300000000;9574559;162096402;162096387;1713859218840;False;1713859218841
1713859219322163822;5333000;187400000000;9574560;162096376;162096403;1713859219321;True;1713859219321
1713859219480925947;5333000;88100000000;9574561;162096376;162096408;1713859219479;True;1713859219480
1713859219480925947;5330000;98700000000;9574562;162096405;162096408;1713859219479;True;1713859219480
1713859219548652935;5330000;21300000000;9574563;162096405;162096412;1713859219547;True;1713859219548
1713859219549661336;5329000;38500000000;9574564;162096321;162096412;1713859219547;True;1713859219548
1713859219614351076;5339000;55000000000;9574565;162096415;162096404;1713859219612;False;1713859219613
1713859220231250673;5331000;39100000000;9574566;162096417;162096419;1713859220229;True;1713859220230
1713859220231250673;5330000;120000000000;9574567;162096414;162096419;1713859220229;True;1713859220230
1713859220231250673;5329000;28100000000;9574568;162096321;162096419;1713859220229;True;1713859220230
1713859220916742784;5335000;25600000000;9574569;162096434;162096431;1713859220914;False;1713859220915
1713859220916742784;5335000;6400000000;9574570;162096434;162096432;1713859220914;False;1713859220915
1713859222440717525;5330000;32300000000;9574571;162096435;162096443;1713859222439;True;1713859222440
1713859222441753241;5329000;123300000000;9574572;162096321;162096443;1713859222439;True;1713859222440
1713859222904897756;5329000;187400000000;9574573;162096321;162096447;1713859222902;True;1713859222903
1713859223489816213;5335000;9600000000;9574574;162096451;162096432;1713859223488;False;1713859223488
1713859223650944126;5335000;40100000000;9574575;162096452;162096432;1713859223647;False;1713859223649
1713859223650944126;5336000;46200000000;9574576;162096452;162096423;1713859223647;False;1713859223649
1713859223650944126;5336000;9900000000;9574577;162096452;162096425;1713859223647;False;1713859223649
1713859223650944126;5336000;59200000000;9574578;162096452;162096449;1713859223647;False;1713859223649
1713859224449162356;5338000;18100000000;9574579;162096497;162096496;1713859224448;False;1713859224448
1713859224467838083;5338000;11100000000;9574580;162096501;162096499;1713859224466;False;1713859224466
1713859225130525812;5332000;10700000000;9574581;162096463;162096524;1713859225128;True;1713859225129
1713859225410372015;5333000;10700000000;9574582;162096528;162096533;1713859225408;True;1713859225409
1713859225410372015;5333000;71000000000;9574583;162096529;162096533;1713859225408;True;1713859225409
1713859225410372015;5332000;71000000000;9574584;162096463;162096533;1713859225408;True;1713859225409
1713859225410372015;5332000;5800000000;9574585;162096530;162096533;1713859225408;True;1713859225409
1713859225554158219;5338000;28300000000;9574586;162096542;162096509;1713859225552;False;1713859225552
1713859225554158219;5338000;10800000000;9574587;162096542;162096532;1713859225552;False;1713859225552
1713859225554158219;5338000;42600000000;9574588;162096542;162096534;1713859225552;False;1713859225552
1713859225554158219;5339000;5700000000;9574589;162096542;162096504;1713859225552;False;1713859225552
1713859226315417568;5338000;11000000000;9574590;162096551;162096544;1713859226313;False;1713859226314
1713859226396338083;5336000;70000000000;9574591;162096553;162096555;1713859226394;True;1713859226395
1713859226396338083;5335000;22500000000;9574592;162096552;162096555;1713859226394;True;1713859226395
1713859226626190322;5335000;166200000000;9574593;162096552;162096557;1713859226623;True;1713859226624
1713859226626190322;5333000;20600000000;9574594;162096543;162096557;1713859226623;True;1713859226624
1713859227525393073;5339000;22600000000;9574595;162096568;162096504;1713859227523;False;1713859227524
1713859227525393073;5339000;59100000000;9574596;162096568;162096554;1713859227523;False;1713859227524
1713859227525393073;5339000;40100000000;9574597;162096568;162096561;1713859227523;False;1713859227524
1713859227525393073;5340000;161300000000;9574598;162096568;162096387;1713859227523;False;1713859227524
1713859227525393073;5340000;120000000000;9574599;162096568;162096558;1713859227523;False;1713859227524
1713859227525393073;5341000;28300000000;9574600;162096568;162096539;1713859227523;False;1713859227524
1713859227525393073;5342000;53400000000;9574601;162096568;162096538;1713859227523;False;1713859227524
1713859227525393073;5343000;28300000000;9574602;162096568;162096537;1713859227523;False;1713859227524
1713859227525393073;5345000;527800000000;9574603;162096568;162096514;1713859227523;False;1713859227524
1713859227694382337;5343000;12100000000;9574604;162096603;162096607;1713859227692;True;1713859227693
1713859228087821864;5342000;14200000000;9574605;162096600;162096612;1713859228085;True;1713859228086
1713859228313302410;5347000;18400000000;9574606;162096615;162096614;1713859228311;False;1713859228311
1713859228313302410;5348000;107600000000;9574607;162096615;162096589;1713859228311;False;1713859228311
1713859228561225754;5348000;12400000000;9574608;162096618;162096589;1713859228560;False;1713859228561
1713859228562770839;5349000;175100000000;9574609;162096618;162096339;1713859228560;False;1713859228561
1713859229266754289;5348000;48800000000;9574610;162096626;162096619;1713859229264;False;1713859229265
1713859229697294153;5349000;603900000000;9574611;162096630;162096339;1713859229695;False;1713859229696
1713859229697294153;5349000;120000000000;9574612;162096630;162096627;1713859229695;False;1713859229696
1713859229697294153;5358000;447200000000;9574613;162096630;162096378;1713859229695;False;1713859229696
1713859230213001787;5344000;24900000000;9574614;162096640;162096647;1713859230211;True;1713859230212
1713859230953837150;5356000;25500000000;9574615;162096658;162096649;1713859230951;False;1713859230952
1713859230953837150;5357000;120000000000;9574616;162096658;162096631;1713859230951;False;1713859230952
1713859230953837150;5358000;29200000000;9574617;162096658;162096378;1713859230951;False;1713859230952
1713859231064923756;5347000;24900000000;9574618;162096651;162096663;1713859231062;True;1713859231063
1713859231064923756;5347000;22100000000;9574619;162096653;162096663;1713859231062;True;1713859231063
1713859231320198393;5351000;10700000000;9574620;162096668;162096671;1713859231317;True;1713859231318
1713859233290891262;5353000;57900000000;9574621;162096682;162096681;1713859233289;False;1713859233290
1713859233291985914;5355000;11000000000;9574622;162096682;162096672;1713859233289;False;1713859233290
1713859233291985914;5355000;46900000000;9574623;162096682;162096673;1713859233289;False;1713859233290
1713859233291985914;5356000;46900000000;9574624;162096682;162096664;1713859233289;False;1713859233290
1713859233291985914;5357000;26300000000;9574625;162096682;162096659;1713859233289;False;1713859233290
1713859233775070569;5352000;10700000000;9574626;162096683;162096691;1713859233772;True;1713859233773
1713859233775070569;5352000;70700000000;9574627;162096686;162096691;1713859233772;True;1713859233773
1713859233775070569;5351000;23800000000;9574628;162096668;162096691;1713859233772;True;1713859233773
1713859233775070569;5351000;46900000000;9574629;162096669;162096691;1713859233772;True;1713859233773
1713859233775070569;5350000;34700000000;9574630;162096667;162096691;1713859233772;True;1713859233773
1713859234350223370;5349000;11300000000;9574631;162096666;162096698;1713859234348;True;1713859234348
1713859234936765327;5357000;33700000000;9574632;162096705;162096692;1713859234935;False;1713859234936
1713859235493513521;5356000;11900000000;9574633;162096712;162096707;1713859235491;False;1713859235492
1713859235493513521;5356000;47700000000;9574634;162096712;162096709;1713859235491;False;1713859235492
1713859235493513521;5357000;47700000000;9574635;162096712;162096692;1713859235491;False;1713859235492
1713859235493513521;5358000;81700000000;9574636;162096712;162096378;1713859235491;False;1713859235492
1713859235581754970;5350000;11300000000;9574637;162096706;162096719;1713859235579;True;1713859235580
1713859235581754970;5350000;16800000000;9574638;162096708;162096719;1713859235579;True;1713859235580
1713859236755006290;5352000;19000000000;9574639;162096722;162096730;1713859236753;True;1713859236753
1713859237609843687;5353000;19000000000;9574640;162096732;162096737;1713859237608;True;1713859237609
1713859237611352383;5353000;16100000000;9574641;162096733;162096737;1713859237608;True;1713859237609
1713859237699855147;5357000;18400000000;9574642;162096740;162096738;1713859237697;False;1713859237698
1713859237699855147;5357000;16100000000;9574643;162096740;162096739;1713859237697;False;1713859237698
1713859237699855147;5358000;154500000000;9574644;162096740;162096378;1713859237697;False;1713859237698
1713859239204623983;5358000;49000000000;9574645;162096761;162096378;1713859239202;False;1713859239203
1713859239204623983;5359000;15100000000;9574646;162096761;162096385;1713859239202;False;1713859239203
1713859239204623983;5363000;20800000000;9574647;162096761;162096759;1713859239202;False;1713859239203
1713859239916284645;5369000;120000000000;9574648;162096788;162096780;1713859239914;False;1713859239914
1713859239916284645;5370000;69000000000;9574649;162096788;162088534;1713859239914;False;1713859239914
1713859240939318112;5360000;35100000000;9574650;162096775;162096797;1713859240918;True;1713859240938
1713859240939318112;5360000;46300000000;9574651;162096777;162096797;1713859240918;True;1713859240938
1713859240939318112;5359000;46300000000;9574652;162096771;162096797;1713859240918;True;1713859240938
1713859240939318112;5359000;35100000000;9574653;162096789;162096797;1713859240918;True;1713859240938
1713859240939318112;5358000;24000000000;9574654;162096769;162096797;1713859240918;True;1713859240938
1713859241132466635;5358000;11100000000;9574655;162096769;162096807;1713859241131;True;1713859241132
1713859241133497329;5358000;600000000;9574656;162096774;162096807;1713859241131;True;1713859241132
1713859241321250965;5358000;22800000000;9574657;162096774;162096813;1713859241319;True;1713859241319
1713859241497671093;5358000;12100000000;9574658;162096812;162096827;1713859241495;True;1713859241496
1713859241750782049;5358000;10300000000;9574659;162096812;162096831;1713859241748;True;1713859241749
1713859242131337979;5364000;81300000000;9574660;162096845;162096844;1713859242130;False;1713859242130
1713859242131337979;5365000;107700000000;9574661;162096845;162096840;1713859242130;False;1713859242130
1713859242413751942;5364000;24200000000;9574662;162096856;162096849;1713859242411;False;1713859242412
1713859242413751942;5364000;57100000000;9574663;162096856;162096850;1713859242411;False;1713859242412
1713859242413751942;5365000;34900000000;9574664;162096856;162096848;1713859242411;False;1713859242412
1713859242413751942;5365000;24000000000;9574665;162096856;162096851;1713859242411;False;1713859242412
1713859242413751942;5366000;81300000000;9574666;162096856;162096822;1713859242411;False;1713859242412
1713859242413751942;5366000;22400000000;9574667;162096856;162096855;1713859242411;False;1713859242412
1713859242413751942;5368000;81200000000;9574668;162096856;162096800;1713859242411;False;1713859242412
1713859242413751942;5369000;470100000000;9574669;162096856;162096806;1713859242411;False;1713859242412
1713859242413751942;5370000;158000000000;9574670;162096856;162088534;1713859242411;False;1713859242412
1713859242413751942;5370000;35400000000;9574671;162096856;162096418;1713859242411;False;1713859242412
1713859242413751942;5372000;182500000000;9574672;162096856;162096778;1713859242411;False;1713859242412
1713859242572295509;5367000;22400000000;9574673;162096878;162096887;1713859242570;True;1713859242571
1713859242572295509;5367000;58900000000;9574674;162096883;162096887;1713859242570;True;1713859242571
1713859242572295509;5366000;58900000000;9574675;162096876;162096887;1713859242570;True;1713859242571
1713859242572295509;5366000;22400000000;9574676;162096882;162096887;1713859242570;True;1713859242571
1713859242572295509;5365000;22400000000;9574677;162096874;162096887;1713859242570;True;1713859242571
1713859242572295509;5365000;2500000000;9574678;162096880;162096887;1713859242570;True;1713859242571
1713859243048323279;5364000;11300000000;9574679;162096870;162096893;1713859243045;True;1713859243046
1713859243241286433;5365000;10300000000;9574680;162096895;162096898;1713859243239;True;1713859243239
1713859243485881119;5366000;10300000000;9574681;162096901;162096907;1713859243484;True;1713859243484
1713859243485881119;5366000;4800000000;9574682;162096903;162096907;1713859243484;True;1713859243484
1713859243614943392;5370000;15100000000;9574683;162096910;162096908;1713859243612;False;1713859243613
1713859243614943392;5370000;43900000000;9574684;162096910;162096909;1713859243612;False;1713859243613
1713859243883789127;5367000;12200000000;9574685;162096911;162096914;1713859243882;True;1713859243882
1713859243913535510;5370000;2900000000;9574686;162096915;162096909;1713859243911;False;1713859243912
1713859243913535510;5373000;8800000000;9574687;162096915;162096904;1713859243911;False;1713859243912
1713859244124235650;5367000;2900000000;9574688;162096911;162096918;1713859244122;True;1713859244122
1713859244124235650;5367000;9800000000;9574689;162096913;162096918;1713859244122;True;1713859244122
1713859244337676227;5372000;12200000000;9574690;162096919;162096916;1713859244335;False;1713859244336
1713859244337676227;5373000;176800000000;9574691;162096919;162096904;1713859244335;False;1713859244336
1713859244778837759;5372000;12700000000;9574692;162096925;162096920;1713859244776;False;1713859244777
1713859244778837759;5373000;6200000000;9574693;162096925;162096904;1713859244776;False;1713859244777
1713859244790135058;5368000;10200000000;9574694;162096921;162096926;1713859244789;True;1713859244789
1713859245939067882;5368000;14700000000;9574695;162096921;162096937;1713859245936;True;1713859245937
1713859245939067882;5368000;56300000000;9574696;162096927;162096937;1713859245936;True;1713859245937
1713859245939067882;5367000;56300000000;9574697;162096913;162096937;1713859245936;True;1713859245937
1713859245939067882;5366000;60200000000;9574698;162096903;162096937;1713859245936;True;1713859245937
1713859246541819534;5366000;19400000000;9574699;162096998;162096962;1713859246539;False;1713859246540
1713859246544797287;5366000;15900000000;9574700;162096999;162096962;1713859246542;False;1713859246543
1713859246544797287;5366000;173100000000;9574701;162096999;162096996;1713859246542;False;1713859246543
1713859246738283514;5352000;24400000000;9574702;162096991;162097005;1713859246736;True;1713859246737
1713859247562139147;5354000;10200000000;9574703;162097015;162097023;1713859247560;True;1713859247560
1713859248075763254;5355000;93300000000;9574704;162097025;162097028;1713859248073;True;1713859248074
1713859248075763254;5352000;93500000000;9574705;162097026;162097028;1713859248073;True;1713859248074
1713859248128555865;5352000;23100000000;9574706;162097026;162097029;1713859248126;True;1713859248127
1713859248515706418;5352000;3400000000;9574707;162097026;162097037;1713859248513;True;1713859248514
1713859248515706418;5351000;6100000000;9574708;162096990;162097037;1713859248513;True;1713859248514
1713859248696932910;5352000;13400000000;9574709;162097038;162097042;1713859248694;True;1713859248695
1713859248745111467;5364000;35800000000;9574710;162097044;162097019;1713859248743;False;1713859248743
1713859248745111467;5364000;45500000000;9574711;162097044;162097020;1713859248743;False;1713859248743
1713859248745111467;5365000;45500000000;9574712;162097044;162097016;1713859248743;False;1713859248743
1713859248745111467;5365000;35400000000;9574713;162097044;162097030;1713859248743;False;1713859248743
1713859248745111467;5365000;26800000000;9574714;162097044;162097036;1713859248743;False;1713859248743
1713859249285917009;5353000;81300000000;9574715;162097048;162097053;1713859249285;True;1713859249285
1713859249286960921;5352000;28600000000;9574716;162097038;162097053;1713859249285;True;1713859249285
1713859250688439471;5353000;14400000000;9574717;162097054;162097063;1713859250687;True;1713859250688
1713859250949926267;5364000;81300000000;9574718;162097064;162097055;1713859250948;False;1713859250949
1713859250951072160;5365000;93300000000;9574719;162097064;162097059;1713859250948;False;1713859250949
1713859250951072160;5366000;14400000000;9574720;162097064;162097014;1713859250948;False;1713859250949
1713859251252438817;5357000;81300000000;9574721;162097072;162097081;1713859251249;True;1713859251250
1713859251252438817;5356000;105500000000;9574722;162097070;162097081;1713859251249;True;1713859251250
1713859251523939830;5364000;21000000000;9574723;162097087;162097085;1713859251523;False;1713859251523
1713859251524956756;5364000;1200000000;9574724;162097087;162097086;1713859251523;False;1713859251523
1713859252186278664;5357000;10600000000;9574725;162097083;162097092;1713859252184;True;1713859252185
1713859252218471252;5357000;19500000000;9574726;162097083;162097094;1713859252216;True;1713859252217
1713859252270187672;5358000;10600000000;9574727;162097095;162097099;1713859252269;True;1713859252269
1713859252271662211;5358000;5100000000;9574728;162097097;162097099;1713859252269;True;1713859252269
1713859252380474562;5358000;10000000000;9574729;162097097;162097102;1713859252378;True;1713859252379
1713859253067728694;5358000;10800000000;9574730;162097097;162097105;1713859253065;True;1713859253065
1713859253070462199;5358000;36900000000;9574731;162097097;162097106;1713859253068;True;1713859253069
1713859253070462199;5357000;200000000;9574732;162097083;162097106;1713859253068;True;1713859253069
1713859253160981091;5363000;10600000000;9574733;162097109;162097096;1713859253158;False;1713859253159
1713859253160981091;5363000;70700000000;9574734;162097109;162097098;1713859253158;False;1713859253159
1713859253160981091;5364000;59100000000;9574735;162097109;162097086;1713859253158;False;1713859253159
1713859253160981091;5365000;48600000000;9574736;162097109;162097084;1713859253158;False;1713859253159
1713859253604103146;5371000;9500000000;9574737;162097120;162097117;1713859253602;False;1713859253602
1713859254339935315;5358000;30300000000;9574738;162097112;162097123;1713859254338;True;1713859254339
1713859254339935315;5358000;51000000000;9574739;162097113;162097123;1713859254338;True;1713859254339
1713859254339935315;5357000;51000000000;9574740;162097083;162097123;1713859254338;True;1713859254339
1713859254339935315;5357000;30300000000;9574741;162097116;162097123;1713859254338;True;1713859254339
1713859254339935315;5357000;24200000000;9574742;162097122;162097123;1713859254338;True;1713859254339
1713859255210067706;5358000;26100000000;9574743;162097125;162097142;1713859255208;True;1713859255208
1713859255210067706;5357000;130200000000;9574744;162097124;162097142;1713859255208;True;1713859255208
1713859255233962205;5357000;20100000000;9574745;162097124;162097143;1713859255232;True;1713859255232
1713859255250406624;5357000;55600000000;9574746;162097134;162097152;1713859255248;True;1713859255249
1713859255357761512;5363000;26300000000;9574747;162097157;162097149;1713859255355;False;1713859255356
1713859255357761512;5363000;55000000000;9574748;162097157;162097151;1713859255355;False;1713859255356
1713859255357761512;5364000;26200000000;9574749;162097157;162097148;1713859255355;False;1713859255356
1713859255357761512;5364000;26200000000;9574750;162097157;162097150;1713859255355;False;1713859255356
1713859255357761512;5365000;55100000000;9574751;162097157;162097147;1713859255355;False;1713859255356
1713859255357761512;5366000;200000000;9574752;162097157;162097146;1713859255355;False;1713859255356
1713859255411186896;5357000;13400000000;9574753;162097134;162097164;1713859255409;True;1713859255409
1713859255411186896;5357000;69400000000;9574754;162097160;162097164;1713859255409;True;1713859255409
1713859257257216993;5365000;43100000000;9574755;162097186;162097165;1713859257254;False;1713859257255
1713859257257216993;5366000;119800000000;9574756;162097186;162097146;1713859257254;False;1713859257255
1713859257257216993;5367000;136300000000;9574757;162097186;162097144;1713859257254;False;1713859257255
1713859257257216993;5367000;93200000000;9574758;162097186;162097183;1713859257254;False;1713859257255
1713859257257216993;5371000;494500000000;9574759;162097186;162097137;1713859257254;False;1713859257255
1713859257257216993;5373000;158800000000;9574760;162097186;162096904;1713859257254;False;1713859257255
1713859257257216993;5374000;125400000000;9574761;162097186;162090126;1713859257254;False;1713859257255
1713859257425724597;5360000;59000000000;9574762;162097195;162097201;1713859257424;True;1713859257424
1713859257559633753;5370000;15900000000;9574763;162097218;162097206;1713859257557;False;1713859257558
1713859257559633753;5370000;43100000000;9574764;162097218;162097208;1713859257557;False;1713859257558
1713859257559633753;5371000;43100000000;9574765;162097218;162097204;1713859257557;False;1713859257558
1713859257559633753;5372000;15900000000;9574766;162097218;162097202;1713859257557;False;1713859257558
1713859257559633753;5373000;43100000000;9574767;162097218;162097187;1713859257557;False;1713859257558
1713859257559633753;5373000;27900000000;9574768;162097218;162097188;1713859257557;False;1713859257558
1713859259514653993;5373000;63600000000;9574769;162097234;162097188;1713859259512;False;1713859259512
1713859259763686836;5373000;28500000000;9574770;162097236;162097188;1713859259760;False;1713859259762
1713859259763686836;5374000;160500000000;9574771;162097236;162090126;1713859259760;False;1713859259762
1713859261119918708;5364000;22300000000;9574772;162097209;162097244;1713859261117;True;1713859261118
1713859261119918708;5364000;300000000;9574773;162097210;162097244;1713859261117;True;1713859261118
1713859261426655567;5374000;187800000000;9574774;162097248;162090126;1713859261422;False;1713859261425
1713859261784981308;5374000;18900000000;9574775;162097250;162090126;1713859261782;False;1713859261783
1713859261969570236;5374000;189000000000;9574776;162097252;162090126;1713859261967;False;1713859261968
1713859263071738199;5374000;14600000000;9574777;162097256;162090126;1713859263069;False;1713859263070
1713859263497818880;5374000;187800000000;9574778;162097260;162090126;1713859263495;False;1713859263496
1713859263837104573;5365000;10500000000;9574779;162097246;162097263;1713859263834;True;1713859263835
1713859264176642055;5374000;73800000000;9574780;162097264;162090126;1713859264174;False;1713859264175
1713859265291950939;5374000;89200000000;9574781;162097271;162090126;1713859265290;False;1713859265290
1713859265566872151;5374000;187800000000;9574782;162097272;162090126;1713859265565;False;1713859265565
1713859265570611651;5374000;1141400000000;9574783;162097273;162090126;1713859265568;False;1713859265569
1713859265575982595;5374000;163400000000;9574784;162097276;162090126;1713859265574;False;1713859265574
1713859265843734668;5366000;9800000000;9574785;162097265;162097288;1713859265841;True;1713859265842
1713859266609349738;5367000;9800000000;9574786;162097289;162097299;1713859266608;True;1713859266609
1713859266610410355;5367000;27300000000;9574787;162097290;162097299;1713859266608;True;1713859266609
1713859267618839766;5374000;24400000000;9574788;162097321;162090126;1713859267616;False;1713859267617
1713859267618839766;5375000;51300000000;9574789;162097321;162089245;1713859267616;False;1713859267617
1713859267618839766;5378000;37800000000;9574790;162097321;162089309;1713859267616;False;1713859267617
1713859267618839766;5378000;74300000000;9574791;162097321;162092843;1713859267616;False;1713859267617
1713859268141209072;5374000;37100000000;9574792;162097331;162097334;1713859268140;True;1713859268140
1713859268142156903;5373000;44000000000;9574793;162097322;162097334;1713859268140;True;1713859268140
1713859268142156903;5372000;37100000000;9574794;162097316;162097334;1713859268140;True;1713859268140
1713859268142156903;5371000;4500000000;9574795;162097312;162097334;1713859268140;True;1713859268140
1713859268157041258;5377000;81100000000;9574796;162097341;162097337;1713859268156;False;1713859268156
1713859268158116661;5378000;64900000000;9574797;162097341;162092843;1713859268156;False;1713859268156
1713859268188527013;5372000;10100000000;9574798;162097338;162097348;1713859268186;True;1713859268187
1713859269669658195;5377000;19900000000;9574799;162097358;162097343;1713859269667;False;1713859269668
1713859269669658195;5377000;10100000000;9574800;162097358;162097350;1713859269667;False;1713859269668
1713859269669658195;5378000;108500000000;9574801;162097358;162092843;1713859269667;False;1713859269668
1713859269669658195;5381000;19900000000;9574802;162097358;162097336;1713859269667;False;1713859269668
1713859269669658195;5382000;15100000000;9574803;162097358;162087807;1713859269667;False;1713859269668
1713859269669658195;5386000;14300000000;9574804;162097358;162097323;1713859269667;False;1713859269668
